Surat,Ayat,Sentence #,Kata,Label
,,,sesungguhnya,O
,,,allah,O
,,,maha,O
,,,pengampun,O
,,,lagi,O
,,,maha,O
,,,penyayang,O
5,99,Sentence: 768,kewajiban,O
,,,rasul,O
,,,tidak,O
,,,lain,O
,,,hanyalah,O
,,,menyampaikan,O
,,,dan,O
,,,allah,O
,,,mengetahui,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,lahirkan,O
,,,dan,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,sembunyikan,O
5,100,Sentence: 769,katakanlah,O
,,,tidak,O
,,,sama,O
,,,yang,O
,,,buruk,O
,,,dengan,O
,,,yang,O
,,,baik,O
,,,meskipun,O
,,,banyaknya,O
,,,yang,O
,,,buruk,O
,,,itu,O
,,,menarik,O
,,,hatimu,O
,,,maka,O
,,,bertakwalah,O
,,,kepada,O
,,,allah,O
,,,hai,O
,,,orang-orang,B-PER
,,,berakal,I-PER
,,,agar,O
,,,kamu,O
,,,mendapat,O
,,,keberuntungan,O
5,101,Sentence: 770,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,janganlah,O
,,,kamu,O
,,,menanyakan,O
,,,kepada,O
,,,nabimu,O
,,,hal-hal,O
,,,yang,O
,,,jika,O
,,,diterangkan,O
,,,kepadamu,O
,,,akan,O
,,,menyusahkan,O
,,,kamu,O
,,,dan,O
,,,jika,O
,,,kamu,O
,,,menanyakan,O
,,,di,O
,,,waktu,O
,,,al,O
,,,quran,O
,,,itu,O
,,,diturunkan,O
,,,niscaya,O
,,,akan,O
,,,diterangkan,O
,,,kepadamu,O
,,,allah,O
,,,memaafkan,O
,,,kamu,O
,,,tentang,O
,,,hal-hal,O
,,,itu,O
,,,allah,O
,,,maha,O
,,,pengampun,O
,,,lagi,O
,,,maha,O
,,,penyantun,O
5,102,Sentence: 771,sesungguhnya,O
,,,telah,O
,,,ada,O
,,,segolongsn,O
,,,manusia,O
,,,sebelum,O
,,,kamu,O
,,,menanyakan,O
,,,hal-hal,O
,,,yang,O
,,,serupa,O
,,,itu,O
,,,kepada,O
,,,nabi,O
,,,mereka,O
,,,kemudian,O
,,,mereka,O
,,,tidak,O
,,,percaya,O
,,,kepadanya,O
5,103,Sentence: 772,allah,O
,,,sekali-kali,O
,,,tidak,O
,,,pernah,O
,,,mensyari'atkan,O
,,,adanya,O
,,,bahiirah,O
,,,saaibah,O
,,,washiilah,O
,,,dan,O
,,,haam,O
,,,akan,O
,,,tetapi,O
,,,orang-orang,B-PER
,,,kafir,I-PER
,,,membuat-buat,O
,,,kedustaan,O
,,,terhadap,O
,,,allah,O
,,,dan,O
,,,kebanyakan,O
,,,mereka,O
,,,tidak,O
,,,mengerti,O
5,104,Sentence: 773,apabila,O
,,,dikatakan,O
,,,kepada,O
,,,mereka,O
,,,marilah,O
,,,mengikuti,O
,,,apa,O
,,,yang,O
,,,diturunkan,O
,,,allah,O
,,,dan,O
,,,mengikuti,O
,,,rasul,O
,,,mereka,O
,,,menjawab,O
,,,cukuplah,O
,,,untuk,O
,,,kami,O
,,,apa,O
,,,yang,O
,,,kami,O
,,,dapati,O
,,,bapak-bapak,O
,,,kami,O
,,,mengerjakannya,O
,,,dan,O
,,,apakah,O
,,,mereka,O
,,,itu,O
,,,akan,O
,,,mengikuti,O
,,,nenek,O
,,,moyang,O
,,,mereka,O
,,,walaupun,O
,,,nenek,O
,,,moyang,O
,,,mereka,O
,,,itu,O
,,,tidak,O
,,,mengetahui,O
,,,apa-apa,O
,,,dan,O
,,,tidak,O
,,,pula,O
,,,mendapat,O
,,,petunjuk,O
5,105,Sentence: 774,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,jagalah,O
,,,dirimu,O
,,,tiadalah,O
,,,orang,O
,,,yang,O
,,,sesat,O
,,,itu,O
,,,akan,O
,,,memberi,O
,,,mudharat,O
,,,kepadamu,O
,,,apabila,O
,,,kamu,O
,,,telah,O
,,,mendapat,O
,,,petunjuk,O
,,,hanya,O
,,,kepada,O
,,,allah,O
,,,kamu,O
,,,kembali,O
,,,semuanya,O
,,,maka,O
,,,dia,O
,,,akan,O
,,,menerangkan,O
,,,kepadamu,O
,,,apa,O
,,,yang,O
,,,telah,O
,,,kamu,O
,,,kerjakan,O
5,106,Sentence: 775,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,apabila,O
,,,salah,O
,,,seorang,O
,,,kamu,O
,,,menghadapi,O
,,,kematian,O
,,,sedang,O
,,,dia,O
,,,akan,O
,,,berwasiat,O
,,,maka,O
,,,hendaklah,O
,,,wasiat,O
,,,itu,O
,,,disaksikan,O
,,,oleh,O
,,,dua,O
,,,orang,O
,,,yang,O
,,,adil,O
,,,di,O
,,,antara,O
,,,kamu,O
,,,atau,O
,,,dua,O
,,,orang,O
,,,yang,O
,,,berlainan,O
,,,agama,O
,,,dengan,O
,,,kamu,O
,,,jika,O
,,,kamu,O
,,,dalam,O
,,,perjalanan,O
,,,dimuka,O
,,,bumi,O
,,,lalu,O
,,,kamu,O
,,,ditimpa,O
,,,bahaya,O
,,,kematian,O
,,,kamu,O
,,,tahan,O
,,,kedua,O
,,,saksi,O
,,,itu,O
,,,sesudah,O
,,,sembahyang,O
,,,untuk,O
,,,bersumpah,O
,,,lalu,O
,,,mereka,O
,,,keduanya,O
,,,bersumpah,O
,,,dengan,O
,,,nama,O
,,,allah,O
,,,jika,O
,,,kamu,O
,,,ragu-ragu,O
,,,demi,O
,,,allah,O
,,,kami,O
,,,tidak,O
,,,akan,O
,,,membeli,O
,,,dengan,O
,,,sumpah,O
,,,ini,O
,,,harga,O
,,,yang,O
,,,sedikit,O
,,,untuk,O
,,,kepentingan,O
,,,seseorang,O
,,,walaupun,O
,,,dia,O
,,,karib,O
,,,kerabat,O
,,,dan,O
,,,tidak,O
,,,pula,O
,,,kami,O
,,,menyembunyikan,O
,,,persaksian,O
,,,allah,O
,,,sesungguhnya,O
,,,kami,O
,,,kalau,O
,,,demikian,O
,,,tentulah,O
,,,termasuk,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,berdosa,I-PER
5,107,Sentence: 776,jika,O
,,,diketahui,O
,,,bahwa,O
,,,kedua,O
,,,saksi,O
,,,itu,O
,,,membuat,O
,,,dosa,O
,,,maka,O
,,,dua,O
,,,orang,O
,,,yang,O
,,,lain,O
,,,di,O
,,,antara,O
,,,ahli,O
,,,waris,O
,,,yang,O
,,,berhak,O
,,,yang,O
,,,lebih,O
,,,dekat,O
,,,kepada,O
,,,orang,O
,,,yang,O
,,,meninggal,O
,,,memajukan,O
,,,tuntutan,O
,,,untuk,O
,,,menggantikannya,O
,,,lalu,O
,,,keduanya,O
,,,bersumpah,O
,,,dengan,O
,,,nama,O
,,,allah,O
,,,sesungguhnya,O
,,,persaksian,O
,,,kami,O
,,,labih,O
,,,layak,O
,,,diterima,O
,,,daripada,O
,,,persaksian,O
,,,kedua,O
,,,saksi,O
,,,itu,O
,,,dan,O
,,,kami,O
,,,tidak,O
,,,melanggar,O
,,,batas,O
,,,sesungguhnya,O
,,,kami,O
,,,kalau,O
,,,demikian,O
,,,tentulah,O
,,,termasuk,O
,,,orang,B-PER
,,,yang,I-PER
,,,menganiaya,I-PER
,,,diri,I-PER
,,,sendiri,I-PER
5,108,Sentence: 777,itu,O
,,,lebih,O
,,,dekat,O
,,,untuk,O
,,,menjadikan,O
,,,para,O
,,,saksi,O
,,,mengemukakan,O
,,,persaksiannya,O
,,,menurut,O
,,,apa,O
,,,yang,O
,,,sebenarnya,O
,,,dan,O
,,,lebih,O
,,,dekat,O
,,,untuk,O
,,,menjadikan,O
,,,mereka,O
,,,merasa,O
,,,takut,O
,,,akan,O
,,,dikembalikan,O
,,,sumpahnya,O
,,,kepada,O
,,,ahli,O
,,,waris,O
,,,sesudah,O
,,,mereka,O
,,,bersumpah,O
,,,dan,O
,,,bertakwalah,O
,,,kepada,O
,,,allah,O
,,,dan,O
,,,dengarkanlah,O
,,,perintah-nya,O
,,,allah,O
,,,tidak,O
,,,memberi,O
,,,petunjuk,O
,,,kepada,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,fasik,I-PER
5,109,Sentence: 778,ingatlah,O
,,,hari,O
,,,di,O
,,,waktu,O
,,,allah,O
,,,mengumpulkan,O
,,,para,O
,,,rasul,O
,,,lalu,O
,,,allah,O
,,,bertanya,O
,,,kepada,O
,,,mereka,O
,,,apa,O
,,,jawaban,O
,,,kaummu,O
,,,terhadap,O
,,,seruan,O
,,,mu,O
,,,para,O
,,,rasul,O
,,,menjawab,O
,,,tidak,O
,,,ada,O
,,,pengetahuan,O
,,,kami,O
,,,tentang,O
,,,itu,O
,,,sesungguhnya,O
,,,engkau-lah,O
,,,yang,O
,,,mengetahui,O
,,,perkara,O
,,,yang,O
,,,ghaib,O
5,110,Sentence: 779,ingatlah,O
,,,ketika,O
,,,allah,O
,,,mengatakan,O
,,,hai,O
,,,isa,B-PER
,,,putra,O
,,,maryam,B-PER
,,,ingatlah,O
,,,nikmat-ku,O
,,,kepadamu,O
,,,dan,O
,,,kepada,O
,,,ibumu,O
,,,di,O
,,,waktu,O
,,,aku,O
,,,menguatkan,O
,,,kamu,O
,,,dengan,O
,,,ruhul,O
,,,qudus,O
,,,kamu,O
,,,dapat,O
,,,berbicara,O
,,,dengan,O
,,,manusia,O
,,,di,O
,,,waktu,O
,,,masih,O
,,,dalam,O
,,,buaian,O
,,,dan,O
,,,sesudah,O
,,,dewasa,O
,,,dan,O
,,,ingatlah,O
,,,di,O
,,,waktu,O
,,,aku,O
,,,mengajar,O
,,,kamu,O
,,,menulis,O
,,,hikmah,O
,,,taurat,O
,,,dan,O
,,,injil,O
,,,dan,O
,,,ingatlah,O
,,,pula,O
,,,diwaktu,O
,,,kamu,O
,,,membentuk,O
,,,dari,O
,,,tanah,O
,,,suatu,O
,,,bentuk,O
,,,yang,O
,,,berupa,O
,,,burung,O
,,,dengan,O
,,,ijin-ku,O
,,,kemudian,O
,,,kamu,O
,,,meniup,O
,,,kepadanya,O
,,,lalu,O
,,,bentuk,O
,,,itu,O
,,,menjadi,O
,,,burung,O
,,,yang,O
,,,sebenarnya,O
,,,dengan,O
,,,seizin-ku,O
,,,dan,O
,,,ingatlah,O
,,,di,O
,,,waktu,O
,,,kamu,O
,,,menyembuhkan,O
,,,orang,O
,,,yang,O
,,,buta,O
,,,sejak,O
,,,dalam,O
,,,kandungan,O
,,,ibu,O
,,,dan,O
,,,orang,O
,,,yang,O
,,,berpenyakit,O
,,,sopak,O
,,,dengan,O
,,,seizin-ku,O
,,,dan,O
,,,ingatlah,O
,,,di,O
,,,waktu,O
,,,kamu,O
,,,mengeluarkan,O
,,,orang,O
,,,mati,O
,,,dari,O
,,,kubur,O
,,,menjadi,O
,,,hidup,O
,,,dengan,O
,,,seizin-ku,O
,,,dan,O
,,,ingatlah,O
,,,di,O
,,,waktu,O
,,,aku,O
,,,menghalangi,O
,,,bani,B-PER
,,,israil,I-PER
,,,dari,O
,,,keinginan,O
,,,mereka,O
,,,membunuh,O
,,,kamu,O
,,,di,O
,,,kala,O
,,,kamu,O
,,,mengemukakan,O
,,,kepada,O
,,,mereka,O
,,,keterangan-keterangan,O
,,,yang,O
,,,nyata,O
,,,lalu,O
,,,orang-orang,B-PER
,,,kafir,I-PER
,,,diantara,O
,,,mereka,O
,,,berkata,O
,,,ini,O
,,,tidak,O
,,,lain,O
,,,melainkan,O
,,,sihir,O
,,,yang,O
,,,nyata,O
5,111,Sentence: 780,dan,O
,,,ingatlah,O
,,,ketika,O
,,,aku,O
,,,ilhamkan,O
,,,kepada,O
,,,pengikut,O
,,,isa,B-PER
,,,yang,O
,,,setia,O
,,,berimanlah,O
,,,kamu,O
,,,kepada-ku,O
,,,dan,O
,,,kepada,O
,,,rasul-ku,O
,,,mereka,O
,,,menjawab,O
,,,kami,O
,,,telah,O
,,,beriman,O
,,,dan,O
,,,saksikanlah,O
,,,wahai,O
,,,rasul,O
,,,bahwa,O
,,,sesungguhnya,O
,,,kami,O
,,,adalah,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,patuh,I-PER
,,,kepada,I-PER
,,,seruanmu,I-PER
5,112,Sentence: 781,ingatlah,O
,,,ketika,O
,,,pengikut-pengikut,O
,,,isa,O
,,,berkata,O
,,,hai,O
,,,isa,O
,,,putera,O
,,,maryam,O
,,,sanggupkah,O
,,,tuhanmu,O
,,,menurunkan,O
,,,hidangan,O
,,,dari,O
,,,langit,O
,,,kepada,O
,,,kami,O
,,,isa,B-PER
,,,menjawab,O
,,,bertakwalah,O
,,,kepada,O
,,,allah,O
,,,jika,O
,,,kamu,O
,,,betul-betul,O
,,,orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
5,113,Sentence: 782,mereka,O
,,,berkata,O
,,,kami,O
,,,ingin,O
,,,memakan,O
,,,hidangan,O
,,,itu,O
,,,dan,O
,,,supaya,O
,,,tenteram,O
,,,hati,O
,,,kami,O
,,,dan,O
,,,supaya,O
,,,kami,O
,,,yakin,O
,,,bahwa,O
,,,kamu,O
,,,telah,O
,,,berkata,O
,,,benar,O
,,,kepada,O
,,,kami,O
,,,dan,O
,,,kami,O
,,,menjadi,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,menyaksikan,I-PER
,,,hidangan,I-PER
,,,itu,O
5,114,Sentence: 783,isa,B-PER
,,,putera,O
,,,maryam,B-PER
,,,berdoa,O
,,,ya,O
,,,tuhan,O
,,,kami,O
,,,turunkanlah,O
,,,kiranya,O
,,,kepada,O
,,,kami,O
,,,suatu,O
,,,hidangan,O
,,,dari,O
,,,langit,O
,,,yang,O
,,,hari,O
,,,turunnya,O
,,,akan,O
,,,menjadi,O
,,,hari,O
,,,raya,O
,,,bagi,O
,,,kami,O
,,,yaitu,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,bersama,I-PER
,,,kami,I-PER
,,,dan,O
,,,yang,O
,,,datang,O
,,,sesudah,O
,,,kami,O
,,,dan,O
,,,menjadi,O
,,,tanda,O
,,,bagi,O
,,,kekuasaan,O
,,,engkau,O
,,,beri,O
,,,rzekilah,O
,,,kami,O
,,,dan,O
,,,engkaulah,O
,,,pemberi,O
,,,rezeki,O
,,,yang,O
,,,paling,O
,,,utama,O
5,115,Sentence: 784,allah,O
,,,berfirman,O
,,,sesungguhnya,O
,,,aku,O
,,,akan,O
,,,menurunkan,O
,,,hidangan,O
,,,itu,O
,,,kepadamu,O
,,,barangsiapa,O
,,,yang,O
,,,kafir,O
,,,di,O
,,,antaramu,O
,,,sesudah,O
,,,turun,O
,,,hidangan,O
,,,itu,O
,,,maka,O
,,,sesungguhnya,O
,,,aku,O
,,,akan,O
,,,menyiksanya,O
,,,dengan,O
,,,siksaan,O
,,,yang,O
,,,tidak,O
,,,pernah,O
,,,aku,O
,,,timpakan,O
,,,kepada,O
,,,seorangpun,O
,,,di,O
,,,antara,O
,,,umat,O
,,,manusia,O
5,116,Sentence: 785,dan,O
,,,ingatlah,O
,,,ketika,O
,,,allah,O
,,,berfirman,O
,,,hai,O
,,,isa,O
,,,putera,O
,,,maryam,O
,,,adakah,O
,,,kamu,O
,,,mengatakan,O
,,,kepada,O
,,,manusia,O
,,,jadikanlah,O
,,,aku,O
,,,dan,O
,,,ibuku,O
,,,dua,O
,,,orang,O
,,,tuhan,O
,,,selain,O
,,,allah,O
,,,isa,B-PER
,,,menjawab,O
,,,maha,O
,,,suci,O
,,,engkau,O
,,,tidaklah,O
,,,patut,O
,,,bagiku,O
,,,mengatakan,O
,,,apa,O
,,,yang,O
,,,bukan,O
,,,hakku,O
,,,mengatakannya,O
,,,jika,O
,,,aku,O
,,,pernah,O
,,,mengatakan,O
,,,maka,O
,,,tentulah,O
,,,engkau,O
,,,mengetahui,O
,,,apa,O
,,,yang,O
,,,ada,O
,,,pada,O
,,,diriku,O
,,,dan,O
,,,aku,O
,,,tidak,O
,,,mengetahui,O
,,,apa,O
,,,yang,O
,,,ada,O
,,,pada,O
,,,diri,O
,,,engkau,O
,,,sesungguhnya,O
,,,engkau,O
,,,maha,O
,,,mengetahui,O
,,,perkara,O
,,,yang,O
,,,ghaib-ghaib,O
5,117,Sentence: 786,aku,O
,,,tidak,O
,,,pernah,O
,,,mengatakan,O
,,,kepada,O
,,,mereka,O
,,,kecuali,O
,,,apa,O
,,,yang,O
,,,engkau,O
,,,perintahkan,O
,,,kepadaku,O
,,,mengatakan,O
,,,nya,O
,,,yaitu,O
,,,sembahlah,O
,,,allah,O
,,,tuhanku,O
,,,dan,O
,,,tuhanmu,O
,,,dan,O
,,,adalah,O
,,,aku,O
,,,menjadi,O
,,,saksi,O
,,,terhadap,O
,,,mereka,O
,,,selama,O
,,,aku,O
,,,berada,O
,,,di,O
,,,antara,O
,,,mereka,O
,,,maka,O
,,,setelah,O
,,,engkau,O
,,,wafatkan,O
,,,aku,O
,,,engkau-lah,O
,,,yang,O
,,,mengawasi,O
,,,mereka,O
,,,dan,O
,,,engkau,O
,,,adalah,O
,,,maha,O
,,,menyaksikan,O
,,,atas,O
,,,segala,O
,,,sesuatu,O
5,118,Sentence: 787,jika,O
,,,engkau,O
,,,menyiksa,O
,,,mereka,O
,,,maka,O
,,,sesungguhnya,O
,,,mereka,O
,,,adalah,O
,,,hamba-hamba,O
,,,engkau,O
,,,dan,O
,,,jika,O
,,,engkau,O
,,,mengampuni,O
,,,mereka,O
,,,maka,O
,,,sesungguhnya,O
,,,engkaulah,O
,,,yang,O
,,,maha,O
,,,perkasa,O
,,,lagi,O
,,,maha,O
,,,bijaksana,O
5,119,Sentence: 788,allah,O
,,,berfirman,O
,,,ini,O
,,,adalah,O
,,,suatu,O
,,,hari,O
,,,yang,O
,,,bermanfaat,O
,,,bagi,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,benar,I-PER
,,,kebenaran,O
,,,mereka,O
,,,bagi,O
,,,mereka,O
,,,surga,O
,,,yang,O
,,,dibawahnya,O
,,,mengalir,O
,,,sungai-sungai,O
,,,mereka,O
,,,kekal,O
,,,di,O
,,,dalamnya,O
,,,selama-lamanya,O
,,,allah,O
,,,ridha,O
,,,terhadap-nya,O
,,,itulah,O
,,,keberuntungan,O
,,,yang,O
,,,paling,O
,,,besar,O
5,120,Sentence: 789,kepunyaan,O
,,,allah-lah,O
,,,kerajaan,O
,,,langit,O
,,,dan,O
,,,bumi,O
,,,dan,O
,,,apa,O
,,,yang,O
,,,ada,O
,,,di,O
,,,dalamnya,O
,,,dan,O
,,,dia,O
,,,maha,O
,,,kuasa,O
,,,atas,O
,,,segala,O
,,,sesuatu,O
6,1,Sentence: 790,segala,O
,,,puji,O
,,,bagi,O
,,,allah,O
,,,yang,O
,,,telah,O
,,,menciptakan,O
,,,langit,O
,,,dan,O
,,,bumi,O
,,,dan,O
,,,mengadakan,O
,,,gelap,O
,,,dan,O
,,,terang,O
,,,namun,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,kafir,I-PER
,,,mempersekutukan,O
,,,sesuatu,O
,,,dengan,O
,,,tuhan,O
,,,mereka,O
6,2,Sentence: 791,dialah,O
,,,yang,O
,,,menciptakan,O
,,,kamu,O
,,,dari,O
,,,tanah,O
,,,sesudah,O
,,,itu,O
,,,ditentukannya,O
,,,ajal,O
,,,kematianmu,O
,,,dan,O
,,,ada,O
,,,lagi,O
,,,suatu,O
,,,ajal,O
,,,yang,O
,,,ada,O
,,,pada,O
,,,sisi-nya,O
,,,yang,O
,,,dia,O
,,,sendirilah,O
,,,mengetahuinya,O
,,,kemudian,O
,,,kamu,O
,,,masih,O
,,,ragu-ragu,O
,,,tentang,O
,,,berbangkit,O
,,,itu,O
6,3,Sentence: 792,dan,O
,,,dialah,O
,,,allah,O
,,,yang,O
,,,disembah,O
,,,baik,O
,,,di,O
,,,langit,O
,,,maupun,O
,,,di,O
,,,bumi,O
,,,dia,O
,,,mengetahui,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,rahasiakan,O
,,,dan,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,lahirkan,O
,,,dan,O
,,,mengetahui,O
,,,pula,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,usahakan,O
6,4,Sentence: 793,dan,O
,,,tidak,O
,,,ada,O
,,,suatu,O
,,,ayatpun,O
,,,dari,O
,,,ayat-ayat,O
,,,tuhan,O
,,,sampai,O
,,,kepada,O
,,,mereka,O
,,,melainkan,O
,,,mereka,O
,,,selalu,O
,,,berpaling,O
,,,dari,O
,,,padanya,O
,,,mendustakannya,O
6,5,Sentence: 794,sesungguhnya,O
,,,mereka,O
,,,telah,O
,,,mendustakan,O
,,,yang,O
,,,haq,O
,,,al-quran,O
,,,tatkala,O
,,,sampai,O
,,,kepada,O
,,,mereka,O
,,,maka,O
,,,kelak,O
,,,akan,O
,,,sampai,O
,,,kepada,O
,,,mereka,O
,,,kenyataan,O
,,,dari,O
,,,berita-berita,O
,,,yang,O
,,,selalu,O
,,,mereka,O
,,,perolok-olokkan,O
6,6,Sentence: 795,apakah,O
,,,mereka,O
,,,tidak,O
,,,memperhatikan,O
,,,berapa,O
,,,banyak,O
,,,generasi,O
,,,yang,O
,,,telah,O
,,,kami,O
,,,binasakan,O
,,,sebelum,O
,,,mereka,O
,,,padahal,O
,,,generasi,O
,,,itu,O
,,,telah,O
,,,kami,O
,,,teguhkan,O
,,,kedudukan,O
,,,mereka,O
,,,di,O
,,,muka,O
,,,bumi,O
,,,yaitu,O
,,,keteguhan,O
,,,yang,O
,,,belum,O
,,,pernah,O
,,,kami,O
,,,berikan,O
,,,kepadamu,O
,,,dan,O
,,,kami,O
,,,curahkan,O
,,,hujan,O
,,,yang,O
,,,lebat,O
,,,atas,O
,,,mereka,O
,,,dan,O
,,,kami,O
,,,jadikan,O
,,,sungai-sungai,O
,,,mengalir,O
,,,di,O
,,,bawah,O
,,,mereka,O
,,,kemudian,O
,,,kami,O
,,,binasakan,O
,,,mereka,O
,,,karena,O
,,,dosa,O
,,,mereka,O
,,,sendiri,O
,,,dan,O
,,,kami,O
,,,ciptakan,O
,,,sesudah,O
,,,mereka,O
,,,generasi,O
,,,yang,O
,,,lain,O
6,7,Sentence: 796,dan,O
,,,kalau,O
,,,kami,O
,,,turunkan,O
,,,kepadamu,O
,,,tulisan,O
,,,di,O
,,,atas,O
,,,kertas,O
,,,lalu,O
,,,mereka,O
,,,dapat,O
,,,menyentuhnya,O
,,,dengan,O
,,,tangan,O
,,,mereka,O
,,,sendiri,O
,,,tentulah,O
,,,orang-orang,B-PER
,,,kafir,I-PER
,,,itu,O
,,,berkata,O
,,,ini,O
,,,tidak,O
,,,lain,O
,,,hanyalah,O
,,,sihir,O
,,,yang,O
,,,nyata,O
6,8,Sentence: 797,dan,O
,,,mereka,O
,,,berkata,O
,,,mengapa,O
,,,tidak,O
,,,diturunkan,O
,,,kepadanya,O
,,,muhammad,B-PER
,,,malaikat,O
,,,dan,O
,,,kalau,O
,,,kami,O
,,,turunkan,O
,,,kepadanya,O
,,,malaikat,O
,,,tentulah,O
,,,selesai,O
,,,urusan,O
,,,itu,O
,,,kemudian,O
,,,mereka,O
,,,tidak,O
,,,diberi,O
,,,tangguh,O
,,,sedikitpun,O
6,9,Sentence: 798,dan,O
,,,kalau,O
,,,kami,O
,,,jadikan,O
,,,rasul,O
,,,itu,O
,,,malaikat,O
,,,tentulah,O
,,,kami,O
,,,jadikan,O
,,,dia,O
,,,seorang,O
,,,laki-laki,O
,,,dan,O
,,,kalau,O
,,,kami,O
,,,jadikan,O
,,,ia,O
,,,seorang,O
,,,laki-laki,O
,,,tentulah,O
,,,kami,O
,,,meragu-ragukan,O
,,,atas,O
,,,mereka,O
,,,apa,O
,,,yang,O
,,,mereka,O
,,,ragu-ragukan,O
,,,atas,O
,,,diri,O
,,,mereka,O
,,,sendiri,O
6,10,Sentence: 799,dan,O
,,,sungguh,O
,,,telah,O
,,,diperolok-olokkan,O
,,,beberapa,O
,,,rasul,O
,,,sebelum,O
,,,kamu,O
,,,maka,O
,,,turunlah,O
,,,kepada,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,mencemoohkan,I-PER
,,,di,O
,,,antara,O
,,,mereka,O
,,,balasan,O
,,,azab,O
,,,olok-olokan,O
,,,mereka,O
6,11,Sentence: 800,katakanlah,O
,,,berjalanlah,O
,,,di,O
,,,muka,O
,,,bumi,O
,,,kemudian,O
,,,perhatikanlah,O
,,,bagaimana,O
,,,kesudahan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,mendustakan,I-PER
,,,itu,O
6,12,Sentence: 801,katakanlah,O
,,,kepunyaan,O
,,,siapakah,O
,,,apa,O
,,,yang,O
,,,ada,O
,,,di,O
,,,langit,O
,,,dan,O
,,,di,O
,,,bumi,O
,,,katakanlah,O
,,,kepunyaan,O
,,,allah,O
,,,dia,O
,,,telah,O
,,,menetapkan,O
,,,atas,O
,,,diri-nya,O
,,,kasih,O
,,,sayang,O
,,,dia,O
,,,sungguh,O
,,,akan,O
,,,menghimpun,O
,,,kamu,O
,,,pada,O
,,,hari,O
,,,kiamat,O
,,,yang,O
,,,tidak,O
,,,ada,O
,,,keraguan,O
,,,padanya,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,meragukan,I-PER
,,,dirinya,I-PER
,,,mereka,O
,,,itu,O
,,,tidak,O
,,,beriman,O
6,13,Sentence: 802,dan,O
,,,kepunyaan,O
,,,allah-lah,O
,,,segala,O
,,,yang,O
,,,ada,O
,,,pada,O
,,,malam,O
,,,dan,O
,,,siang,O
,,,dan,O
,,,dialah,O
,,,yang,O
,,,maha,O
,,,mendengar,O
,,,lagi,O
,,,maha,O
,,,mengetahui,O
6,14,Sentence: 803,katakanlah,O
,,,apakah,O
,,,akan,O
,,,aku,O
,,,jadikan,O
,,,pelindung,O
,,,selain,O
,,,dari,O
,,,allah,O
,,,yang,O
,,,menjadikan,O
,,,langit,O
,,,dan,O
,,,bumi,O
,,,padahal,O
,,,dia,O
,,,memberi,O
,,,makan,O
,,,dan,O
,,,tidak,O
,,,memberi,O
,,,makan,O
,,,katakanlah,O
,,,sesungguhnya,O
,,,aku,O
,,,diperintah,O
,,,supaya,O
,,,aku,O
,,,menjadi,O
,,,orang,O
,,,yang,O
,,,pertama,O
,,,kali,O
,,,menyerah,O
,,,diri,O
,,,kepada,O
,,,allah,O
,,,dan,O
,,,jangan,O
,,,sekali-kali,O
,,,kamu,O
,,,masuk,O
,,,golongan,O
,,,orang,O
,,,musyrik,O
6,15,Sentence: 804,katakanlah,O
,,,sesungguhnya,O
,,,aku,O
,,,takut,O
,,,akan,O
,,,azab,O
,,,hari,O
,,,yang,O
,,,besar,O
,,,hari,O
,,,kiamat,O
,,,jika,O
,,,aku,O
,,,mendurhakai,O
,,,tuhanku,O
6,16,Sentence: 805,barang,O
,,,siapa,O
,,,yang,O
,,,dijauhkan,O
,,,azab,O
,,,dari,O
,,,padanya,O
,,,pada,O
,,,hari,O
,,,itu,O
,,,maka,O
,,,sungguh,O
,,,allah,O
,,,telah,O
,,,memberikan,O
,,,rahmat,O
,,,kepadanya,O
,,,dan,O
,,,itulah,O
,,,keberuntungan,O
,,,yang,O
,,,nyata,O
6,17,Sentence: 806,dan,O
,,,jika,O
,,,allah,O
,,,menimpakan,O
,,,sesuatu,O
,,,kemudharatan,O
,,,kepadamu,O
,,,maka,O
,,,tidak,O
,,,ada,O
,,,yang,O
,,,menghilangkannya,O
,,,melainkan,O
,,,dia,O
,,,sendiri,O
,,,dan,O
,,,jika,O
,,,dia,O
,,,mendatangkan,O
,,,kebaikan,O
,,,kepadamu,O
,,,maka,O
,,,dia,O
,,,maha,O
